eqp_id,age_id,descricao,instalacao_de,instalacao_para
CEUEMU0TRA-2,GSU,LT 34P5 kV TRA_MUNDAU / TRAIRI C M2 CE,CEUEMU,CETRA
CEUESC0FSA-1,AOP,LT 34P5 kV FSA_SAO CRISTOV / FAISA C C1 CE,CEUESC,CEFSA
CEUESJ0FSA-1,AOP,LT 34P5 kV FSA_S�O JORGE / FAISA C C2 CE,CEUESJ,CEFSA
CEUETR0TRA-1,GSU,LT 34P5 kV TRA_TRAIRI / TRAIRI C 1 CE,CEUETR,CETRA
CEUETR0TRA-2,GSU,LT 34P5 kV TRA_TRAIRI / TRAIRI C 2 CE,CEUETR,CETRA
CEUFAL2ALX-1,BRN,LT 230 kV FAZENDA ALEX / ALEX  C T1 CE,CEUFAL,CEALX
CEUFM-0UFMS1,ERE,LT 34P5 kV EOL PRA FORMOSA / PRAIA FORMOS SE C C1 CE,CEPFOR,CEUFMS
CEUFM-0UFMSC2,ERE,LT 34P5 kV EOL PRA FORMOSA / PRAIA FORMOS SE C C2 CE,CEPFOR,CEUFMS
CEUFM-0UFMSC3,ERE,LT 34P5 kV EOL PRA FORMOSA / PRAIA FORMOS SE C C3 CE,CEPFOR,CEUFMS
CEUFM-0UFMSC4,ERE,LT 34P5 kV EOL PRA FORMOSA / PRAIA FORMOS SE C C4 CE,CEPFOR,CEUFMS
CEUFM-0UFMSC5,ERE,LT 34P5 kV EOL PRA FORMOSA / PRAIA FORMOS SE C C5 CE,CEPFOR,CEUFMS
CEUFM-0UFMSC6,ERE,LT 34P5 kV EOL PRA FORMOSA / PRAIA FORMOS SE C C6 CE,CEPFOR,CEUFMS
CEUFM-2MPD-1,ERE,LT 230 kV PRAIA FORMOS SE / MASSAPE II C M1 CE,CEUFMS,CEMPD
CEUMU-0DID-1,MCU,LT 69 kV UT.MARACANAU1 / DISTRITO II C M1 CE,CEMRU,CEDID
CEUMU-0DID-2,MCU,LT 69 kV UT.MARACANAU1 / DISTRITO II C M2 CE,CEMRU,CEDID
CEUMU-0DID-3,MCU,LT 69 kV UT.MARACANAU1 / DISTRITO II C M3 CE,CEMRU,CEDID
CEUPTM0PTM-26,AFN,LT 34P5 kV UFV PITOMBEIRA / PITOMBEIRA C 26 CE,CEUPTM,CEPTM
CEUPTM0PTM-27,AFN,LT 34P5 kV UFV PITOMBEIRA / PITOMBEIRA C 27 CE,CEUPTM,CEPTM
CEUPTM0PTM-28,AFN,LT 34P5 kV UFV PITOMBEIRA / PITOMBEIRA C 28 CE,CEUPTM,CEPTM
CEUPTM0PTM-29,AFN,LT 34P5 kV UFV PITOMBEIRA / PITOMBEIRA C 29 CE,CEUPTM,CEPTM
CEUSCJ2CPE-1,PBR,LT 230 kV UT.TERMOCEARA / CAUIPE C S6 CE,CEUSCJ,CECPE
CEUSCJ2CPE-2,PBR,LT 230 kV UT.TERMOCEARA / CAUIPE C S5 CE,CEUSCJ,CECPE
CEUTCP2PED-1,SIP,LT 230 kV UTE SIDE PECEM / PECEM II C P1 CE,CEUTCP,CEPCE
CEUTCP2PED-2,SIP,LT 230 kV UTE SIDE PECEM / PECEM II C P2 CE,CEUTCP,CEPCE
CEUTFO2CPE-1,MP1,LT 230 kV UT. FORTALEZA / CAUIPE C V1 CE,CEUTFO,CECPE
CEUTFO2CPE-2,MP1,LT 230 kV UT. FORTALEZA / CAUIPE C V2 CE,CEUTFO,CECPE
CEUTPC2PCM-1,PPG,LT 230 kV PORTO PECEM I / ENERGIA PECEM C 1 CE,CEUTPC,CEPCM
CEUTPC2PCM-2,PPG,LT 230 kV PORTO PECEM I / ENERGIA PECEM C 2 CE,CEUTPC,CEPCM
CEUTPD2PCM-1,PPM,LT 230 kV PORTO PECEM II / ENERGIA PECEM C 1 CE,CEUTPD,CEPCM
CEVER12AUT-1,,LT 230 kV VEREDAS 1 / ACARAU III C 1 CE,CEVER1,CEAUT
CEVZ010ARP-1,GEN,LT 34P5 kV ARP_VEN_ZAC_01 / ARARIPE IV C 1 PI,CEVZ01,CEARP
CEVZ010ARP-2,GEN,LT 34P5 kV ARP_VEN_ZAC_01 / ARARIPE IV C 2 PI,CEVZ01,CEARP
CEVZ010ARP-C3,GEN,LT 34P5 kV ARP_VEN_ZAC_01 / ARARIPE IV C 3 PI,CEVZ01,CEARP
CEVZ020ARP-C4,GEN,LT 34P5 kV ARP_VEN_ZAC_02 / ARARIPE IV C 4 PI,CEVZ02,CEARP
CEVZ020ARP-C5,GEN,LT 34P5 kV ARP_VEN_ZAC_02 / ARARIPE IV C 5 PI,CEVZ02,CEARP
CEVZ030ARP-C6,GEN,LT 34P5 kV ARP_VEN_ZAC_03 / ARARIPE IV C 6 PI,CEVZ03,CEARP
CEVZ030ARP-C7,GEN,LT 34P5 kV ARP_VEN_ZAC_03 / ARARIPE IV C 8 PI,CEVZ03,CEARP
CEVZ040ARP-10,GEN,LT 34P5 kV ARP_VEN_ZAC_04 / ARARIPE IV C 10 PI,CEVZ04,CEARP
CEVZ040ARP-C8,GEN,LT 34P5 kV ARP_VEN_ZAC_04 / ARARIPE IV C 29 PI,CEVZ04,CEARP
CEVZ040ARP-C9,GEN,LT 34P5 kV ARP_VEN_ZAC_04 / ARARIPE IV C 30 PI,CEVZ04,CEARP
CEVZ050ARP-10,GEN,LT 34P5 kV ARP_VEN_ZAC_05 / ARARIPE IV C 10 PI,CEVZ05,CEARP
CEVZ050ARP-9,GEN,LT 34P5 kV ARP_VEN_ZAC_05 / ARARIPE IV C 9 PI,CEVZ05,CEARP
CEVZ060ARP-27,GEN,LT 34P5 kV ARP_VEN_ZAC_06 / ARARIPE IV C 27 PI,CEVZ06,CEARP
CEVZ060ARP-28,GEN,LT 34P5 kV ARP_VEN_ZAC_06 / ARARIPE IV C 28 PI,CEVZ06,CEARP
CEVZ070ARP-22,GEN,LT 34P5 kV ARP_VEN_ZAC_07 / ARARIPE IV C 22 PI,CEVZ07,CEARP
CEVZ070ARP-24,GEN,LT 34P5 kV ARP_VEN_ZAC_07 / ARARIPE IV C 24 PI,CEVZ07,CEARP
CEVZ080ARP-11,GEN,LT 34P5 kV ARP_VEN_ZAC_08 / ARARIPE IV C 11 PI,CEVZ08,CEARP
CEVZ080ARP-12,GEN,LT 34P5 kV ARP_VEN_ZAC_08 / ARARIPE IV C 12 PI,CEVZ08,CEARP
CEVZ090ARP-15,GEN,LT 34P5 kV ARP_VEN_ZAC_09 / ARARIPE IV C 15 PI,CEVZ09,CEARP
CEVZ090ARP-16,GEN,LT 34P5 kV ARP_VEN_ZAC_09 / ARARIPE IV C 16 PI,CEVZ09,CEARP
CEVZ090ARP-17,GEN,LT 34P5 kV ARP_VEN_ZAC_09 / ARARIPE IV C 17 PI,CEVZ09,CEARP
CEVZ100ARP-18,GEN,LT 34P5 kV ARP_VEN_ZAC_10 / ARARIPE IV C 18 PI,CEVZ10,CEARP
CEVZ100ARP-19,GEN,LT 34P5 kV ARP_VEN_ZAC_10 / ARARIPE IV C 19 PI,CEVZ10,CEARP
CEVZ100ARP-20,GEN,LT 34P5 kV ARP_VEN_ZAC_10 / ARARIPE IV C 20 PI,CEVZ10,CEARP
DFBRN-1STBS1,CED,LT 138 kV BRAS.NORTE / BRAS. SUL C 1 DF,DFBRN,DFSTBS
DFBRN-1STBS2,CED,LT 138 kV BRAS.NORTE / BRAS. SUL C 2 DF,DFBRN,DFSTBS
DFBRN-1STBS3,CED,LT 138 kV BRAS.NORTE / BRAS. SUL C 3 DF,DFBRN,DFSTBS
DFBRN-1STSB1,CED,LT 138 kV BRAS.NORTE / SAMAMBAIA C 1 DF,DFBRN,DFSTSB
DFCES-1STBS1,CED,LT 138 kV CEILANDIA SUL / BRAS. SUL C 1 DF,DFCES,DFSTBS
DFCES-1STBS2,CED,LT 138 kV CEILANDIA SUL / BRAS. SUL C 2 DF,DFCES,DFSTBS
DFSE030SE064,CED,LT 34P5 kV SUBESTACAO 03 / SUBESTACAO 06 C 1 DF,DFSE03,DFSE06
DFSE061SEBC1,CED,LT 138 kV SUBESTACAO 06 / BRAS.CENTRO C 1 DF,DFSE06,DFSEBC
DFSE061SEEN1,CED,LT 138 kV SUBESTACAO 06 / EST.NACIONAL C 1 DF,DFSE06,DFSEEN
DFSEAC1SEBN1,CED,LT 138 kV AGUAS CLARAS / BRAS.NORTE C 1 DF,DFSEAC,DFBRN
DFSEAC1STSB1,CED,LT 138 kV AGUAS CLARAS / SAMAMBAIA C 1 DF,DFSEAC,DFSTSB
DFSEBC0SE061,CED,LT 34P5 kV BRAS.CENTRO / SUBESTACAO 06 C 1 DF,DFSEBC,DFSE06
DFSEBC0SE062,CED,LT 34P5 kV BRAS.CENTRO / SUBESTACAO 06 C 2 DF,DFSEBC,DFSE06
DFSEBC1SEMG1,CED,LT 138 kV BRAS.CENTRO / MANGUEIRAL C 1 DF,DFSEBC,DFSEMG
DFSEBN0SE031,CED,LT 34P5 kV BRAS.NORTE / SUBESTACAO 03 C 1 DF,DFBRN,DFSE03
DFSEBN0SE032,CED,LT 34P5 kV BRAS.NORTE / SUBESTACAO 03 C 2 DF,DFBRN,DFSE03
DFSEBN0SE033,CED,LT 34P5 kV BRAS.NORTE / SUBESTACAO 03 C 3 DF,DFBRN,DFSE03
DFSEBN1SEBC1,CED,LT 138 kV BRAS.NORTE / BRAS.CENTRO C 1 DF,DFBRN,DFSEBC
DFSEBN1SEBC2,CED,LT 138 kV BRAS.NORTE / BRAS.CENTRO C 2 DF,DFBRN,DFSEBC
DFSEBN1SEST1,CED,LT 138 kV BRAS.NORTE / SOBRADINHO C 1 DF,DFBRN,DFSEST
DFSEBN1SESW1,CED,LT 138 kV BRAS.NORTE / SUDOESTE C 1 DF,DFBRN,DFSESW
DFSEBN1SETC1,CED,LT 138 kV BRAS.NORTE / CIM.TOCANTINS C 1 DF,DFBRN,DFSETC
DFSECD1SEBC1,CED,LT 138 kV CID. DIGITAL / BRAS.CENTRO C 1 DF,DFSECD,DFSEBC
DFSECD1SEBN1,CED,LT 138 kV CID. DIGITAL / BRAS.NORTE C 1 DF,DFSECD,DFBRN
DFSEEN1SEBC1,CED,LT 138 kV EST.NACIONAL / BRAS.CENTRO C 1 DF,DFSEEN,DFSEBC
DFSEEN1SENW1,CED,LT 138 kV EST.NACIONAL / NOROESTE C 1 DF,DFSEEN,DFSENW
DFSEEN1SESW1,CED,LT 138 kV EST.NACIONAL / SUDOESTE C 1 DF,DFSEEN,DFSESW
DFSEES1SEBC1,CED,LT 138 kV EMBAIXADA SUL / BRAS.CENTRO C 1 DF,DFSEES,DFSEBC
DFSEGM1SEMJ1,CED,LT 138 kV GAMA  / MONJOLO C 1 DF,DFSEGM,DFMOJ
DFSEHP1SEES1,CED,LT 138 kV HIPICA / EMBAIXADA SUL C 1 DF,DFSEHP,DFSEES
DFSEMJ1SESM1,CED,LT 138 kV MONJOLO / SANTA MARIA C 1 DF,DFMOJ,DFSM
DFSEMJ1STSB1,CED,LT 138 kV MONJOLO / SAMAMBAIA C 1 DF,DFMOJ,DFSTSB
DFSENW1SEBN1,CED,LT 138 kV NOROESTE / BRAS.NORTE C 1 DF,DFSENW,DFBRN
DFSENW1SESW1,CED,LT 138 kV NOROESTE / SUDOESTE C 1 DF,DFSENW,DFSESW
DFSERF1SEES1,CED,LT 138 kV RIACHO FUNDO / EMBAIXADA SUL C 1 DF,DFSERF,DFSEES
DFSERF1SEHP1,CED,LT 138 kV RIACHO FUNDO / HIPICA C 1 DF,DFSERF,DFSEHP
DFSESM1SEGM1,CED,LT 138 kV SANTA MARIA / GAMA  C 1 DF,DFSM,DFSEGM
DFSESM1SEMG1,CED,LT 138 kV SANTA MARIA / MANGUEIRAL C 1 DF,DFSM,DFSEMG
DFSESM1UCB41GO,CRB,LT 138 kV SANTA MARIA / CORUMBA IV C 1 DF/GO,DFSM,GOUCB4
DFSESW1STSB1,CED,LT 138 kV SUDOESTE / SAMAMBAIA C 1 DF,DFSESW,DFSTSB
DFSETG1SERA1,CED,LT 138 kV TAGUATINGA / RADIOBRAS C 1 DF,DFTAG,DFSERA
DFSETG1SERD1,CED,LT 138 kV TAGUATINGA / RI.DESCOBERTO C 1 DF,DFTAG,DFSERD
DFSETG1SERD2,CED,LT 138 kV TAGUATINGA / RI.DESCOBERTO C 2 DF,DFTAG,DFSERD
DFSTBG2STBS1,EBR,LT 230 kV BRAS. GERAL / BRAS. SUL C 1 DF,DFSTBG,DFSTBS
DFSTBG2STBS2,EBR,LT 230 kV BRAS. GERAL / BRAS. SUL C 2 DF,DFSTBG,DFSTBS
DFSTBG2STBS3,C12,LT 230 kV BRAS. GERAL / BRAS. SUL C 3 DF,DFSTBG,DFSTBS
DFSTBG2STPP1GO,FUR,LT 230 kV BRAS. GERAL / PIRINEUS C 1 DF/GO,DFSTBG,GOSTPP
DFSTBG2XAV-1GO,FUR,LT 230 kV BRAS. GERAL / XAVANTES C 1 DF/GO,DFSTBG,GOXAV
DFSTBL1SE061,BAR,LT 138 kV BRAS.LESTE / SUBESTACAO 06 C 1 DF,DFSTBL,DFSE06
DFSTBL1SEBC1,BAR,LT 138 kV BRAS.LESTE / BRAS.CENTRO C 1 DF,DFSTBL,DFSEBC
DFSTBL1SEMG1,BAR,LT 138 kV BRAS.LESTE / MANGUEIRAL C 1 DF,DFSTBL,DFSEMG
DFSTBL1SESB1,BAR,LT 138 kV BRAS.LESTE / XXXSOBRADINHO C 1 DF,DFSTBL,DFSESB
DFSTBL5LUZ-1GO,C12,LT 500 kV BRAS.LESTE / LUZIANIA C 1 DF/GO,DFSTBL,GOLUZI
DFSTBL5LUZ-2GO,C12,LT 500 kV BRAS.LESTE / LUZIANIA C 2 DF/GO,DFSTBL,GOLUZI
DFSTBS1SEMJ1,FUR,LT 138 kV BRAS. SUL / MONJOLO C 1 DF,DFSTBS,DFMOJ
DFSTBS1STSB3,FUR,LT 138 kV BRAS. SUL / SAMAMBAIA C 3 DF,DFSTBS,DFSTSB
DFSTBS2STPP1GO,EBR,LT 230 kV BRAS. SUL / PIRINEUS C 1 DF/GO,DFSTBS,GOSTPP
DFSTBS3STSB1,EBR,LT 345 kV BRAS. SUL / SAMAMBAIA C 1 DF,DFSTBS,DFSTSB
DFSTBS3STSB2,EBR,LT 345 kV BRAS. SUL / SAMAMBAIA C 2 DF,DFSTBS,DFSTSB
DFSTBS3STSB3,C12,LT 345 kV BRAS. SUL / SAMAMBAIA C 3 DF,DFSTBS,DFSTSB
DFSTSB1SERF1,CED,LT 138 kV SAMAMBAIA / RIACHO FUNDO C 1 DF,DFSTSB,DFSERF
DFSTSB5EMBO1MG,963,LT 500 kV SAMAMBAIA / EMBORCACAO C 1 DF/MG,DFSTSB,MGEMBO
DFSTSB5SILN1GO,963,LT 500 kV SAMAMBAIA / SILVANIA C 1 DF/GO,DFSTSB,GOSILN
DFSTSB5SILN2GO,963,LT 500 kV SAMAMBAIA / SILVANIA C 2 DF/GO,DFSTSB,GOSILN
DFSTSB5USIM1MG,963,LT 500 kV SAMAMBAIA / ITUMBIARA C 1 DF/MG,DFSTSB,MGUSIM
DFTAG-1STBS1,CED,LT 138 kV TAGUATINGA / BRAS. SUL C 1 DF,DFTAG,DFSTBS
DFTAG-1STBS2,CED,LT 138 kV TAGUATINGA / BRAS. SUL C 2 DF,DFTAG,DFSTBS
ESCNV-1SLIN1,ESC,LT 138 kV CANIVETE / LINHARES EDP C 1 ES,ESCNV,ESSLIN
ESJNE21SPIT1,ESC,LT 138 kV JOAO NEIVA 2 / SE CARAPINA C 1 ES,ESSJND,ESSECA
ESJNE21SSSE1,ESC,LT 138 kV JOAO NEIVA 2 / SERRA SEDE C 1 ES,ESSJND,ESSSSE
ESJNE25STVD1,CTP,LT 500 kV JOAO NEIVA 2 / VIANA 2 C 1 ES,ESSJND,ESSTVD
ESJNE25STVD2,GSU,LT 500 kV JOAO NEIVA 2 / VIANA 2 C 2 ES,ESSJND,ESSTVD
ESLNR-2MASC1,EBR,LT 230 kV LINHARES / MASCARENHAS C 1 ES,ESLNR,ESSEMA
ESLNR-2SSMD1,CYM,LT 230 kV LINHARES / SAO MATEUS 2 C 1 ES,ESLNR,ESSSMD
ESLORM0POV-1,MP1,LT 13P8 kV LUIZ O R MELO / UTE POVOACAO 1 C 1 ES,ESUTLI,ESPOV
ESLORM0POV-2,MP1,LT 13P8 kV LUIZ O R MELO / UTE POVOACAO 1 C 2 ES,ESUTLI,ESPOV
ESMASC1SEMA1,CTP,LT 138 kV U.MASCARENHAS / MASCARENHAS C 1 ES,ESMASC,ESSEMA
ESMASC1SEMA2,CTP,LT 138 kV U.MASCARENHAS / MASCARENHAS C 2 ES,ESMASC,ESSEMA
ESMASC1SEMA3,CTP,LT 138 kV U.MASCARENHAS / MASCARENHAS C 3 ES,ESMASC,ESSEMA
ESMASC1SEMA4,CTP,LT 138 kV U.MASCARENHAS / MASCARENHAS C 4 ES,ESMASC,ESSEMA
ESMASC1SITR1,CTP,LT 138 kV MASCARENHAS / ITARANA C 1 ES,ESSEMA,ESSEIT
ESMASC1SJNE1,CTP,LT 138 kV MASCARENHAS / JOAO NEIVA C 1 ES,ESSEMA,ESJNEI
ESMASC1SJNE2,CTP,LT 138 kV MASCARENHAS / JOAO NEIVA C 2 ES,ESSEMA,ESJNEI
ESMASC1SSGA1,CTP,LT 138 kV MASCARENHAS / SAO GABRIEL C 1 ES,ESSEMA,ESSGAB
ESMASC1SVER1,ESC,LT 138 kV MASCARENHAS / VERONA C 1 ES,ESSEMA,ESSTVE
ESMASC2STVE1,TME,LT 230 kV MASCARENHAS / VERONA C 1 ES,ESSEMA,ESSTVE
ESRSL-0SEAG1,CG1,LT 69 kV ROSAL / ALEGRE SE C 1 ES,ESRSL,ESSEAG
ESRSL-0SEMI1,CG1,LT 69 kV ROSAL / MIMOSO C 1 ES,ESRSL,ESSEMI
ESSALA1SCAR1,ESC,LT 138 kV ALTO LAGE / SE CARAPINA C 1 ES,ESSALA,ESSECA
ESSALA1SCAR2,ESC,LT 138 kV ALTO LAGE / SE CARAPINA C 2 ES,ESSALA,ESSECA
ESSALA1SCEA1,ESC,LT 138 kV ALTO LAGE / CEASA C 1 ES,ESSALA,ESSCEA
ESSALA1SCEA2,ESC,LT 138 kV ALTO LAGE / CEASA C 2 ES,ESSALA,ESSCEA
ESSALA1SCRC1,ESC,LT 138 kV ALTO LAGE / CARIACICA C 1 ES,ESSALA,ESSCRC
ESSALA1SPIT1,ESC,LT 138 kV ALTO LAGE / PITANGA C 1 ES,ESSALA,ESSEPI
ESSALA1STVA1,ESC,LT 138 kV ALTO LAGE / VIANA C 1 ES,ESSALA,ESSTAE
ESSALA1USUI1,ESC,LT 138 kV ALTO LAGE / US.SUICA C 1 ES,ESSALA,ESUSSU
ESSALE0SCIT1,ESC,LT 69 kV ALEGRE SE / CACHOEIRO C 1 ES,ESSEAG,ESSECI
ESSARA1SJNE1,ESC,LT 138 kV ARACRUZ / JOAO NEIVA C 1 ES,ESSARA,ESJNEI
ESSART1SDMA1,ESC,LT 138 kV ARACATIBA / DOMINGOS MARTIN C 1 ES,ESARTB,ESSDMA
ESSATL0SMAM1,ESC,LT 69 kV ATILIO VIVACQUA / MARMORE C 1 ES,ESSATL,ESSMAM
ESSATL0SSAF1,ESC,LT 69 kV ATILIO VIVACQUA / SAFRA C 1 ES,ESSATL,ESSSAF
ESSBFE1SIBE1,ONS,LT 138 kV BENTOFERREIRA / IBES  C 1 ES,ESSBFE,ESSIBE
ESSBFE1SIBE2,ONS,LT 138 kV BENTOFERREIRA / IBES  C 2 ES,ESSBFE,ESSIBE
ESSBGU1SITR1,ESC,LT 138 kV BAIXO GUANDU / ITARANA C 1 ES,ESSBGU,ESSEIT
ESSBOA0SJNE1,ESC,LT 69 kV BOAPABA / JOAO NEIVA C 1 ES,ESSBOA,ESJNEI
ESSBOA0SSTR1,ESC,LT 69 kV BOAPABA / SANTA TERESA C 1 ES,ESSBOA,ESSSTR
ESSCAL0SITR1,ESC,LT 69 kV CALDEIRAO / ITARANA C 1 ES,ESSCAL,ESSEIT
ESSCAL0SSTR1,ESC,LT 69 kV CALDEIRAO / SANTA TERESA C 1 ES,ESSCAL,ESSSTR
ESSCAR1SCIV1,ESC,LT 138 kV SE CARAPINA / CIVIT C 1 ES,ESSECA,ESSCIV
ESSCAR1SER11,ESC,LT 138 kV SE CARAPINA / RECEPTORA 1 C 1 ES,ESSECA,ESSER1
ESSCAR1SER12,ESC,LT 138 kV SE CARAPINA / RECEPTORA 1 C 2 ES,ESSECA,ESSER1
ESSCAR1SER23,ESC,LT 138 kV SE CARAPINA / RECEPTORA 2 C 3 ES,ESSECA,ESSER2
ESSCAR1SER24,ESC,LT 138 kV SE CARAPINA / RECEPTORA 2 C 4 ES,ESSECA,ESSER2
ESSCAR1SJNE1,ESC,LT 138 kV SE CARAPINA / JOAO NEIVA C 1 ES,ESSECA,ESJNEI
ESSCAR1SJNE2,ESC,LT 138 kV SE CARAPINA / JOAO NEIVA C 2 ES,ESSECA,ESJNEI
ESSCAR1SSSE1,ESC,LT 138 kV SE CARAPINA / SERRA SEDE C 1 ES,ESSECA,ESSSSE
ESSCAT0SVNO1,ESC,LT 69 kV CASTELO / VENDA NOVA C 1 ES,ESSCAT,ESSVNO
ESSCAT1SFRU1,ESC,LT 138 kV CASTELO / FRUTEIRAS C 1 ES,ESSCAT,ESSFRU
ESSCAT1USSI1,ESC,LT 138 kV CASTELO / PCH SAO SIMAO C 1 ES,ESSCAT,ESSSMO
ESSCEA1STVA1,ONS,LT 138 kV CEASA / VIANA C 1 ES,ESSCEA,ESSTAE
ESSCEA1STVA2,ONS,LT 138 kV CEASA / VIANA C 2 ES,ESSCEA,ESSTAE
ESSCEA1USUI1,ESC,LT 138 kV CEASA / US.SUICA C 1 ES,ESSCEA,ESUSSU
ESSCIT0SMAM1,ESC,LT 69 kV CACHOEIRO / MARMORE C 1 ES,ESSECI,ESSMAM
ESSCIT1SFRU1,ESC,LT 138 kV CACHOEIRO / FRUTEIRAS C 1 ES,ESSECI,ESSFRU
ESSCIT1SGUA1,ESC,LT 138 kV CACHOEIRO / GUARAPARI C 1 ES,ESSECI,ESSGUA
ESSCIT1SGUA2,ESC,LT 138 kV CACHOEIRO / GUARAPARI C 2 ES,ESSECI,ESSGUA
ESSCIT1SITM1,ESC,LT 138 kV CACHOEIRO / ITAPEMIRIM C 1 ES,ESSECI,ESSITM
ESSCIT1SPIU1,ESC,LT 138 kV CACHOEIRO / PIUMA C 1 ES,ESSECI,ESSPIU
ESSCIT1SSAF1,ESC,LT 138 kV CACHOEIRO / SAFRA C 1 ES,ESSECI,ESSSAF
ESSCIV1SIND1,ESC,LT 138 kV CIVIT / INDUSTRIAL C 1 ES,ESSCIV,ESSIND
ESSCIV1SJNE1,ESC,LT 138 kV PITANGA / JOAO NEIVA C 1 ES,ESSEPI,ESJNEI
ESSCRC1USUI1,ESC,LT 138 kV CARIACICA / US.SUICA C 1 ES,ESSCRC,ESUSSU
ESSDMA0USUI1,ESC,LT 69 kV DOMINGOS MARTIN / US.SUICA C 1 ES,ESSDMA,ESUSSU
ESSEMA1SBGU1,CTP,LT 138 kV MASCARENHAS / BAIXO GUANDU C 1 ES,ESSEMA,ESSBGU
ESSEPI1CST-1,ESC,LT 138 kV PITANGA / C.S.TUBARAO C 1 ES,ESSEPI,ESCST
ESSEPI1CST-2,ESC,LT 138 kV PITANGA / C.S.TUBARAO C 2 ES,ESSEPI,ESCST
ESSEPI1SECA1,ESC,LT 138 kV PITANGA / SE CARAPINA C 1 ES,ESSEPI,ESSECA
ESSEPI1SECA2,ESC,LT 138 kV PITANGA / SE CARAPINA C 2 ES,ESSEPI,ESSECA
ESSEPI1SECA3,ESC,LT 138 kV PITANGA / SE CARAPINA C 3 ES,ESSEPI,ESSECA
ESSEPI1SECA4,ESC,LT 138 kV PITANGA / SE CARAPINA C 4 ES,ESSEPI,ESSECA
ESSFGU0SAFC1,ESC,LT 69 kV FAZENDA GUANDU / AFONSO CLAUDIO C 1 ES,ESSFGU,ESSAFC
ESSFGU0SVNO1,ESC,LT 69 kV FAZENDA GUANDU / VENDA NOVA C 1 ES,ESSFGU,ESSVNO
ESSFGU1SSMJ1,ESC,LT 138 kV FAZENDA GUANDU / ST MARIA JETIBA C 1 ES,ESSFGU,ESSSMJ
ESSFUN0SIBI1,ESC,LT 69 kV FUNDAO / IBIRACU C 1 ES,ESSFUN,ESSIBI
ESSFUN0SSTR1,ESC,LT 69 kV FUNDAO / SANTA TERESA C 1 ES,ESSFUN,ESSSTR
ESSGUA1SAMA1,ESC,LT 138 kV GUARAPARI / SAMARCO C 1 ES,ESSGUA,ESSAMA
ESSGUA1SAMA2,ESC,LT 138 kV GUARAPARI / SAMARCO C 2 ES,ESSGUA,ESSAMA
ESSGUA1SART1,ESC,LT 138 kV GUARAPARI / ARACATIBA C 1 ES,ESSGUA,ESARTB
ESSGUA1SITP1,ESC,LT 138 kV GUARAPARI / ITAPEROROMA C 1 ES,ESSGUA,ESSITP
ESSGUA1SPRT1,ESC,LT 138 kV GUARAPARI / PARATI C 1 ES,ESSGUA,ESSPRT
ESSGUA1SPUB1,ESC,LT 138 kV GUARAPARI / PONTA DE UBU C 1 ES,ESSGUA,ESSPUB
ESSGUA1SPUB2,ESC,LT 138 kV GUARAPARI / PONTA DE UBU C 2 ES,ESSGUA,ESSPUB
ESSGUA1STVA1,ESC,LT 138 kV GUARAPARI / VIANA C 2 ES,ESSGUA,ESSTAE
ESSGUA1STVA2,ONS,LT 138 kV GUARAPARI / VIANA C 1 ES,ESSGUA,ESSTAE
ESSGUA1USUI1,ESC,LT 138 kV GUARAPARI / US.SUICA C 1 ES,ESSGUA,ESUSSU
ESSIAI1SCIT1,ESC,LT 138 kV ITABIRA AGRO / CACHOEIRO C 1 ES,ESSIAI,ESSECI
ESSIBE1STVA1,ONS,LT 138 kV IBES  / VIANA C 1 ES,ESSIBE,ESSTAE
ESSIBE1STVA2,ONS,LT 138 kV IBES  / VIANA C 2 ES,ESSIBE,ESSTAE
ESSITP1SPIU1,ESC,LT 138 kV ITAPEROROMA / PIUMA C 1 ES,ESSITP,ESSPIU
ESSITR1USUI1,ESC,LT 138 kV ST MARIA JETIBA / US.SUICA C 1 ES,ESSSMJ,ESUSSU
ESSJND3STVD1,CTP,LT 345 kV JOAO NEIVA 2 / VIANA 2 C 1 ES,ESSJND,ESSTVD
ESSJND5MESQ1MG,SUD,LT 500 kV JOAO NEIVA 2 / MESQUITA C 1 ES/MG,ESSJND,MGMESQ
ESSJNE0SIBI1,ESC,LT 69 kV JOAO NEIVA / IBIRACU C 1 ES,ESJNEI,ESSIBI
ESSJNE1ARCA1,ESC,LT 138 kV ARACRUZ / BARRA DO SAHY C 1 ES,ESSARA,ESSBSA
ESSJNE1ARCA2,ESC,LT 138 kV JOAO NEIVA / BARRA DO SAHY C 1 ES,ESJNEI,ESSBSA
ESSJNE1JNE21,ESC,LT 138 kV JOAO NEIVA / JOAO NEIVA 2 C 1 ES,ESJNEI,ESSJND
ESSJNE1JNE22,ESC,LT 138 kV JOAO NEIVA / JOAO NEIVA 2 C 2 ES,ESJNEI,ESSJND
ESSJNE1SLIN1,ESC,LT 138 kV JOAO NEIVA / LINHARES EDP C 1 ES,ESJNEI,ESSLIN
ESSJNE1SLIN2,ESC,LT 138 kV JOAO NEIVA / LINHARES EDP C 2 ES,ESJNEI,ESSLIN
ESSJNE1SRQU1,ESC,LT 138 kV JOAO NEIVA / RIO QUARTEL C 1 ES,ESJNEI,ESSRQU
ESSLAM1SGUA1,ESC,LT 138 kV LAMEIRAO / GUARAPARI C 1 ES,ESSLAM,ESSGUA
